FIPS,State,County,GROC07,GROC09,PCH_GROC_07_09,GROCPTH07,GROCPTH09,PCH_GROCPTH_07_09,SUPERC07,SUPERC09,PCH_SUPERC_07_09,SUPERCPTH07,SUPERCPTH09,PCH_SUPERCPTH_07_09,CONVS07,CONVS09,PCH_CONVS_07_09,CONVSPTH07,CONVSPTH09,PCH_CONVSPTH_07_09,SPECS07,SPECS09,PCH_SPECS_07_09,SPECSPTH07,SPECSPTH09,PCH_SPECSPTH_07_09,SNAPS08,SNAPS10,PCH_SNAPS_08_10,SNAPSPTH08,SNAPSPTH10,PCH_SNAPSPTH_08_10,WICS08,WICS11,PCH_WICS_08_11,WICSPTH08,WICSPTH11,PCH_WICSPTH_08_11
13287,GA,Turner,1,2,100,0.106609808,0.216122758,102.7231467,0,0,0,0,0,0,12,17,41.66666667,1.279317697,1.837043441,43.59556228,0,0,0,0,0,0,13,16,23.07692308,1.409,1.791713326,27.16205294,1,1,0,0.107054919,0.112676056,5.250704225
13289,GA,Twiggs,4,1,-75,0.39146604,0.098902186,-74.73543665,0,0,0,0,0,0,7,10,42.85714286,0.685065571,0.989021857,44.36893341,0,0,0,0,0,0,11,12,9.090909091,1.072,1.329934612,24.06106451,3,1,-66.66666667,0.294002352,0.11390819,-61.25602764
13291,GA,Union,5,5,0,0.239303149,0.235271974,-1.684547337,0,1,,0,0.047054395,0,20,17,-15,0.957212597,0.799924713,-16.43186524,2,2,0,0.09572126,0.09410879,-1.684547337,10,20,100,0.468,0.936504963,100.1078982,5,6,20,0.236127509,0.283902716,20.23280023
13293,GA,Upson,8,8,0,0.290412749,0.290370585,-0.014518529,1,1,0,0.036301594,0.036296323,-0.014518529,17,16,-5.882352941,0.617127092,0.580741171,-5.896017439,0,1,,0,0.036296323,0,37,42,13.51351351,1.344,1.54679041,15.08857217,8,4,-50,0.291078446,0.148274456,-49.06031063
13295,GA,Walker,11,9,-18.18181818,0.170389417,0.138497761,-18.71692317,1,1,0,0.015489947,0.01538864,-0.654017204,44,43,-2.272727273,0.681557669,0.661711525,-2.91188045,0,1,,0,0.01538864,0,52,73,40.38461538,0.802,1.061725522,32.38472845,14,18,28.57142857,0.215819575,0.261445503,21.14077388
13297,GA,Walton,8,8,0,0.096106486,0.091626485,-4.661497406,0,2,,0,0.022906621,0,50,49,-2,0.600665537,0.561212218,-6.568267458,3,2,-33.33333333,0.036039932,0.022906621,-36.44099827,41,67,63.41463415,0.478,0.799828097,67.32805369,12,13,8.333333333,0.139742873,0.153700638,9.988176874
13299,GA,Ware,9,7,-22.22222222,0.250480087,0.194910063,-22.18540588,1,1,0,0.027831121,0.027844295,0.047335301,40,42,5,1.11324483,1.169460378,5.049702066,4,0,-100,0.111324483,0,-100,44,58,31.81818182,1.226,1.597268121,30.28288097,11,8,-27.27272727,0.305691418,0.21933432,-28.24976197
13301,GA,Warren,1,1,0,0.170502984,0.173761946,1.911381407,0,0,0,0,0,0,6,6,0,1.023017903,1.042571677,1.911381407,0,0,0,0,0,0,11,9,-18.18181818,1.882,1.542680836,-18.02971113,1,1,0,0.171732784,0.174794616,1.782905087
13303,GA,Washington,3,4,33.33333333,0.143864192,0.191580057,33.16729728,0,1,,0,0.047895014,0,20,18,-10,0.959094615,0.862110254,-10.11207433,1,1,0,0.047954731,0.047895014,-0.124527037,21,21,0,1,0.991173833,-0.882616699,5,4,-20,0.239532433,0.189474681,-20.89810999
13305,GA,Wayne,2,4,100,0.068975031,0.136022036,97.20474717,1,1,0,0.034487516,0.034005509,-1.397626415,25,24,-4,0.862187888,0.816132213,-5.341721359,4,3,-25,0.137950062,0.102016527,-26.04821981,32,39,21.875,1.084,1.29572411,19.53174451,10,4,-60,0.338581344,0.131895671,-61.04461371
13307,GA,Webster,1,1,0,0.441306267,0.45620438,3.375912409,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,1,2,100,0.462,0.714540907,54.66253408,1,1,0,0.454545455,0.358294518,-21.17520602
13309,GA,Wheeler,4,3,-25,0.589709568,0.427960057,-27.42867332,0,0,0,0,0,0,5,5,0,0.73713696,0.713266762,-3.238231098,0,0,0,0,0,0,7,7,0,1.018,0.943269101,-7.340952731,2,1,-50,0.290486565,0.125960448,-56.63811563
13311,GA,White,5,5,0,0.201021188,0.197675338,-1.664426346,0,1,,0,0.039535068,0,14,15,7.142857143,0.562859325,0.593026014,5.359543201,6,3,-50,0.241225425,0.118605203,-50.83221317,12,18,50,0.474,0.663129973,39.90083829,6,5,-16.66666667,0.238834488,0.1833315,-23.23910094
13313,GA,Whitfield,27,30,11.11111111,0.291240144,0.320177592,9.935940765,1,2,100,0.010786672,0.021345173,97.88469338,72,65,-9.722222222,0.776640383,0.693718116,-10.67704813,2,3,50,0.021573344,0.032017759,48.41352003,75,153,104,0.799,1.491242605,86.63862387,25,22,-12,0.266672356,0.213211351,-20.04744922
13315,GA,Wilcox,0,1,,0,0.112422709,0,0,0,0,0,0,0,9,10,11.11111111,1.0383018,1.124227094,8.275560552,0,0,0,0,0,0,12,15,25,1.371,1.620745543,18.2163051,1,2,100,0.113752702,0.215100022,89.09442891
13317,GA,Wilkes,5,4,-20,0.488233571,0.389559797,-20.21036229,0,0,0,0,0,0,9,7,-22.22222222,0.878820428,0.681729646,-22.42674112,0,0,0,0,0,0,11,11,0,1.07,1.038421599,-2.951252414,4,4,0,0.387822377,0.391734404,1.00871609
13319,GA,Wilkinson,2,3,50,0.199381916,0.297737197,49.33009131,0,0,0,0,0,0,9,12,33.33333333,0.897218622,1.190948789,32.73785894,0,0,0,0,0,0,15,16,6.666666667,1.496,1.673115131,11.83924674,4,3,-25,0.399480675,0.317662008,-20.48125794
13321,GA,Worth,5,3,-40,0.234576589,0.141416046,-39.71433959,0,0,0,0,0,0,13,13,0,0.609899132,0.612802866,0.476100688,1,2,100,0.046915318,0.094277364,100.9522014,19,21,10.52631579,0.892,0.968679367,8.596341606,3,3,0,0.140699747,0.13685507,-2.732539574
15001,HI,Hawaii,36,40,11.11111111,0.207864195,0.224927601,8.208920254,1,2,100,0.005774005,0.01124638,94.77605646,78,78,0,0.450372423,0.438608823,-2.611971772,18,15,-16.66666667,0.103932098,0.084347851,-18.84330981,148,157,6.081081081,0.842,0.848286407,0.746604207,30,28,-6.666666667,0.170068991,0.1499427,-11.83419193
15003,HI,Honolulu,195,184,-5.641025641,0.21698129,0.202738289,-6.564160651,9,10,11.11111111,0.010014521,0.011018385,10.02408619,267,263,-1.498127341,0.297097458,0.289783533,-2.461793254,127,101,-20.47244094,0.141316019,0.111285691,-21.25047689,656,693,5.640243902,0.725,0.72701942,0.278540649,72,68,-5.555555556,0.079756742,0.070568188,-11.5207237
15005,HI,Kalawao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15007,HI,Kauai,22,21,-4.545454545,0.349639236,0.325435076,-6.922609848,1,2,100,0.015892693,0.030993817,95.01929365,22,22,0,0.349639236,0.340931984,-2.490353175,7,4,-42.85714286,0.111248848,0.061987633,-44.28020181,45,52,15.55555556,0.707,0.7750667,9.627538961,11,15,36.36363636,0.17221135,0.221562458,28.65729122
15009,HI,Maui,41,40,-2.43902439,0.288874797,0.2755637,-4.607912341,1,1,0,0.007045727,0.006889092,-2.22311015,56,52,-7.142857143,0.394560699,0.35823281,-9.20717371,15,11,-26.66666667,0.105685902,0.075780017,-28.29694744,70,91,30,0.488,0.58772621,20.43569877,19,20,5.263157895,0.131598997,0.127653599,-2.998045556
16001,ID,Ada,46,37,-19.56521739,0.123500874,0.096189842,-22.11403911,10,9,-10,0.026848016,0.023397529,-12.85192484,106,104,-1.886792453,0.28458897,0.270371449,-4.995809046,48,41,-14.58333333,0.128870477,0.106588744,-17.29002126,156,198,26.92307692,0.41,0.504632166,23.08101621,30,29,-3.333333333,0.079082641,0.072347708,-8.51632314
16003,ID,Adams,1,1,0,0.281848929,0.284090909,0.795454545,0,0,0,0,0,0,5,4,-20,1.409244645,1.136363636,-19.36363636,0,0,0,0,0,0,5,6,20,1.429,1.509054326,5.60212218,3,3,0,0.84222347,0.75433744,-10.43500126
16005,ID,Bannock,9,9,0,0.112213855,0.109039363,-2.828965701,2,3,50,0.024936412,0.036346454,45.75655145,32,35,9.375,0.398982594,0.424041968,6.280818764,6,5,-16.66666667,0.074809236,0.060577424,-19.02413808,41,50,21.95121951,0.507,0.603580439,19.04939629,11,11,0,0.135356295,0.131435877,-2.896368785
16007,ID,Bear Lake,3,3,0,0.512295082,0.519570488,1.420159335,0,0,0,0,0,0,6,7,16.66666667,1.024590164,1.21233114,18.32351922,0,0,0,0,0,0,3,5,66.66666667,0.517,0.835282325,61.56331246,2,2,0,0.343938091,0.333277787,-3.099483419
16009,ID,Benewah,4,4,0,0.430895185,0.43205876,0.270036725,0,0,0,0,0,0,3,6,100,0.323171389,0.64808814,100.5400734,0,0,0,0,0,0,6,5,-16.66666667,0.642,0.538502962,-16.12103399,3,3,0,0.319727166,0.32576827,1.889455967
16011,ID,Bingham,6,7,16.66666667,0.138061161,0.15671174,13.50892511,1,1,0,0.023010194,0.022387391,-2.706635623,17,13,-23.52941176,0.39117329,0.291036088,-25.59919195,3,2,-33.33333333,0.069030581,0.044774783,-35.13775708,17,20,17.64705882,0.387,0.438529173,13.31503182,7,6,-14.28571429,0.158885081,0.130571031,-17.82045862
16013,ID,Blaine,5,5,0,0.23051035,0.223934074,-2.8529201,0,0,0,0,0,0,8,8,0,0.36881656,0.358294518,-2.8529201,3,3,0,0.13830621,0.134360444,-2.8529201,5,5,0,0.23,0.233907186,1.69877636,4,3,-25,0.181110206,0.141516109,-21.86188028
16015,ID,Boise,2,3,50,0.262984878,0.402955003,53.22364003,0,0,0,0,0,0,5,5,0,0.657462196,0.671591672,2.149093351,0,0,0,0,0,0,6,6,0,0.8,0.853727945,6.71599317,2,3,50,0.264375413,0.427046263,61.53024911
16017,ID,Bonner,12,11,-8.333333333,0.291467295,0.265681231,-8.846983713,1,1,0,0.024288941,0.024152839,-0.560345869,25,24,-4,0.607223531,0.57966814,-4.537932034,3,5,66.66666667,0.072866824,0.120764196,65.73275689,23,29,26.08695652,0.559,0.709445409,26.91331116,6,7,16.66666667,0.144627103,0.171534993,18.60501209
16019,ID,Bonneville,9,7,-22.22222222,0.093318402,0.069081902,-25.97183432,3,4,33.33333333,0.031106134,0.039475372,26.90542688,45,45,0,0.466592012,0.444097938,-4.820929842,5,13,160,0.051843557,0.12829496,147.4655824,46,52,13.04347826,0.464,0.498877526,7.516708096,9,8,-11.11111111,0.090676446,0.075634383,-16.58872123
16021,ID,Boundary,3,2,-33.33333333,0.276344878,0.182631723,-33.91166712,0,0,0,0,0,0,6,6,0,0.552689757,0.547895169,-0.867500685,0,0,0,0,0,0,5,7,40,0.456,0.637987605,39.90956246,2,2,0,0.182865502,0.185116623,1.231025546
16023,ID,Butte,1,1,0,0.35971223,0.361794501,0.578871201,0,0,0,0,0,0,5,5,0,1.798561151,1.808972504,0.578871201,0,0,0,0,0,0,3,4,33.33333333,1.091,1.383604289,26.81982486,1,1,0,0.35932447,0.354358611,-1.381998583
16025,ID,Camas,1,1,0,0.920810313,0.901713255,-2.073940487,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16027,ID,Canyon,21,20,-4.761904762,0.117452949,0.107172521,-8.752805305,5,6,20,0.027964988,0.032151756,14.97146532,47,50,6.382978723,0.262870886,0.267931302,1.925057905,18,21,16.66666667,0.100673956,0.112531147,11.7778135,72,96,33.33333333,0.391,0.508143529,29.95998194,16,16,0,0.086899848,0.083466358,-3.951088714
16029,ID,Caribou,3,3,0,0.437381542,0.433902227,-0.795487417,0,0,0,0,0,0,4,4,0,0.58317539,0.578536303,-0.795487417,0,2,,0,0.289268152,0,5,6,20,0.732,0.861697544,17.71824374,3,3,0,0.438660623,0.437956204,-0.160583942
16031,ID,Cassia,5,4,-20,0.238561,0.184348788,-22.72467509,1,1,0,0.0477122,0.046087197,-3.405843857,22,24,9.090909091,1.0496684,1.106092727,5.375443066,0,1,,0,0.046087197,0,11,11,0,0.515,0.479261067,-6.939598724,6,4,-33.33333333,0.279759407,0.172517899,-38.3334771
16033,ID,Clark,0,0,0,0,0,0,0,0,0,0,0,0,1,3,200,1.069518717,3.151260504,194.6428571,0,0,0,0,0,0,1,1,0,1.099,1.018329939,-7.340314932,1,1,0,1.038421599,1.05374078,1.475237092
16035,ID,Clearwater,4,4,0,0.486144871,0.497326868,2.300136765,0,0,0,0,0,0,6,6,0,0.729217307,0.745990302,2.300136765,0,1,,0,0.124331717,0,6,10,66.66666667,0.734,1.141422212,55.50711336,4,5,25,0.490496628,0.574580556,17.14261089
16037,ID,Custer,3,3,0,0.730282376,0.70754717,-3.113207547,0,0,0,0,0,0,7,8,14.28571429,1.70399221,1.886792453,10.7277628,0,0,0,0,0,0,3,3,0,0.705,0.686813187,-2.579689814,3,3,0,0.714966635,0.692360951,-3.161781676
16039,ID,Elmore,4,4,0,0.137950062,0.138792505,0.610687023,1,1,0,0.034487516,0.034698126,0.610687023,11,9,-18.18181818,0.379362671,0.312283137,-17.68216516,3,4,33.33333333,0.103462547,0.138792505,34.1475827,10,15,50,0.345,0.554774761,60.80427868,6,7,16.66666667,0.205881344,0.265694982,29.05248109
16041,ID,Franklin,2,2,0,0.164176654,0.157778479,-3.897128432,0,0,0,0,0,0,5,6,20,0.410441635,0.473335437,15.32344588,0,0,0,0,0,0,1,3,200,0.08,0.234631628,193.2895354,1,1,0,0.080070462,0.077821012,-2.809338521
16043,ID,Fremont,2,2,0,0.158780565,0.157591994,-0.748561973,0,0,0,0,0,0,11,5,-54.54545455,0.873293109,0.393979986,-54.88570999,1,0,-100,0.079390283,0,-100,3,5,66.66666667,0.239,0.377586467,57.98596958,2,2,0,0.15809027,0.15234613,-3.63345521
16045,ID,Gem,2,1,-50,0.121418164,0.060838352,-49.89353288,0,1,,0,0.060838352,0,5,6,20,0.30354541,0.365030115,20.25552108,1,1,0,0.060709082,0.060838352,0.212934234,7,12,71.42857143,0.424,0.717746277,69.27978224,1,1,0,0.060565683,0.060006001,-0.924092409
16047,ID,Gooding,4,4,0,0.279173646,0.277200277,-0.706860707,0,0,0,0,0,0,8,5,-37.5,0.558347292,0.346500347,-37.94178794,0,0,0,0,0,0,7,9,28.57142857,0.49,0.581996896,18.77487674,4,4,0,0.276109616,0.258481422,-6.384491115
16049,ID,Idaho,7,6,-14.28571429,0.458475242,0.388073216,-15.35568758,0,0,0,0,0,0,9,10,11.11111111,0.589468169,0.646788694,9.724108689,2,1,-50,0.130992926,0.064678869,-50.62415109,13,13,0,0.842,0.799163952,-5.08741668,6,5,-16.66666667,0.391389432,0.304025295,-22.32153715
16051,ID,Jefferson,3,2,-33.33333333,0.131775455,0.080638658,-38.80601027,0,0,0,0,0,0,8,8,0,0.351401212,0.322554633,-8.209015402,1,1,0,0.043925152,0.040319329,-8.209015402,5,9,80,0.21,0.344299923,63.95234452,2,2,0,0.083790691,0.076042736,-9.2467967
16053,ID,Jerome,1,1,0,0.049972515,0.047032264,-5.883736243,1,1,0,0.049972515,0.047032264,-5.883736243,11,11,0,0.549697666,0.517354905,-5.883736243,2,3,50,0.09994503,0.141096792,41.17439564,8,10,25,0.391,0.44694735,14.30878506,2,2,0,0.097134531,0.088175646,-9.22317256
16055,ID,Kootenai,19,16,-15.78947368,0.141873628,0.114785853,-19.0928897,3,3,0,0.022401099,0.021522347,-3.922806514,55,48,-12.72727273,0.410686818,0.344357558,-16.15081296,18,16,-11.11111111,0.134406595,0.114785853,-14.59805023,55,75,36.36363636,0.4,0.541539706,35.38492642,15,17,13.33333333,0.109490649,0.12045461,10.01360429
16057,ID,Latah,10,10,0,0.268132457,0.26283972,-1.9739263,0,0,0,0,0,0,11,10,-9.090909091,0.294945703,0.26283972,-10.88538755,6,7,16.66666667,0.160879474,0.183987804,14.36375265,20,23,15,0.557,0.617549135,10.87058087,5,5,0,0.13207597,0.132611924,0.405792489
16059,ID,Lemhi,6,6,0,0.771109112,0.758725341,-1.605968639,0,0,0,0,0,0,7,7,0,0.899627297,0.885179565,-1.605968639,0,0,0,0,0,0,7,7,0,0.897,0.882056452,-1.665947423,1,1,0,0.126470216,0.125517761,-0.753106565
16061,ID,Lewis,4,3,-25,1.104972376,0.803212851,-27.30923695,0,0,0,0,0,0,3,2,-33.33333333,0.828729282,0.535475234,-35.3859884,0,1,,0,0.267737617,0,4,5,25,1.113,1.308557969,17.57034763,3,3,0,0.823949464,0.784929356,-4.73574045
16063,ID,Lincoln,2,2,0,0.439753738,0.430570506,-2.088266954,0,0,0,0,0,0,3,3,0,0.659630607,0.645855759,-2.088266954,0,0,0,0,0,0,2,2,0,0.444,0.384024578,-13.50797802,2,2,0,0.43421624,0.385653683,-11.18395681
16065,ID,Madison,3,3,0,0.08073197,0.078043704,-3.329864724,0,0,0,0,0,0,8,12,50,0.215285253,0.312174818,45.00520291,2,2,0,0.053821313,0.052029136,-3.329864724,10,12,20,0.267,0.319693095,19.73524143,3,4,33.33333333,0.078462142,0.105641242,34.63976336
16067,ID,Minidoka,3,3,0,0.16064257,0.156038698,-2.865910746,0,0,0,0,0,0,14,10,-28.57142857,0.749665328,0.520128992,-30.61850768,2,2,0,0.107095047,0.104025798,-2.865910746,8,11,37.5,0.429,0.548109024,27.76434123,4,3,-25,0.212348038,0.14884644,-29.9044902
16069,ID,Nez Perce,11,9,-18.18181818,0.283739166,0.229527429,-19.10618773,0,0,0,0,0,0,16,18,12.5,0.412711515,0.459054857,11.22899186,3,3,0,0.077383409,0.076509143,-1.129785009,20,25,25,0.513,0.636699351,24.11293383,7,6,-14.28571429,0.180064309,0.151733556,-15.73368593
16071,ID,Oneida,1,2,100,0.242013553,0.473821369,95.78298981,0,0,0,0,0,0,3,3,0,0.726040658,0.710732054,-2.108505094,0,0,0,0,0,0,1,3,200,0.242,0.699953336,189.2369159,1,1,0,0.239865675,0.237247924,-1.091340451
16073,ID,Owyhee,4,3,-25,0.365396912,0.267308206,-26.84442662,0,0,0,0,0,0,4,2,-50,0.365396912,0.178205471,-51.22961775,1,1,0,0.091349228,0.089102735,-2.459235499,7,10,42.85714286,0.644,0.867603679,34.72106811,3,3,0,0.26850443,0.262283616,-2.316838608
16075,ID,Payette,6,4,-33.33333333,0.263736264,0.17316767,-34.34059194,0,0,0,0,0,0,8,12,50,0.351648352,0.519503009,47.73366812,0,2,,0,0.086583835,0,15,17,13.33333333,0.653,0.751447642,15.07620854,5,4,-20,0.217466945,0.176803395,-18.69872702
16077,ID,Power,2,1,-50,0.260552371,0.129299198,-50.37496768,0,0,0,0,0,0,2,2,0,0.260552371,0.258598397,-0.74993535,0,0,0,0,0,0,3,4,33.33333333,0.39,0.511705258,31.20647635,2,1,-50,0.25916807,0.128766418,-50.31547772
16079,ID,Shoshone,7,6,-14.28571429,0.546960463,0.473933649,-13.35138795,0,1,,0,0.078988942,0,10,13,30,0.781372089,1.02685624,31.41706161,0,0,0,0,0,0,9,9,0,0.697,0.705052879,1.155362836,5,5,0,0.388953715,0.394570707,1.444128788
16081,ID,Teton,1,1,0,0.118793062,0.107100782,-9.842561851,0,0,0,0,0,0,4,5,25,0.47517225,0.535503909,12.69679769,1,0,-100,0.118793062,0,-100,2,3,50,0.226,0.294985251,30.52444723,1,1,0,0.110717449,0.098367106,-11.15482982
16083,ID,Twin Falls,20,17,-15,0.274325844,0.225775606,-17.69801849,2,3,50,0.027432584,0.039842754,45.23879091,38,37,-2.631578947,0.521219104,0.491393965,-5.72218836,7,5,-28.57142857,0.096014045,0.06640459,-30.838671,36,44,22.22222222,0.485,0.56972679,17.46944126,13,13,0,0.175159665,0.166655984,-4.854816999
16085,ID,Valley,5,5,0,0.560412464,0.573000229,2.246160898,0,0,0,0,0,0,14,12,-14.28571429,1.569154898,1.37520055,-12.36043352,1,1,0,0.112082493,0.114600046,2.246160898,6,7,16.66666667,0.677,0.709795173,4.844191048,3,3,0,0.33617212,0.311267898,-7.40817597
16087,ID,Washington,3,3,0,0.300782033,0.296471983,-1.43294792,1,1,0,0.100260678,0.098823994,-1.43294792,9,9,0,0.9023461,0.88941595,-1.43294792,2,3,50,0.200521356,0.296471983,47.85057812,7,9,28.57142857,0.686,0.882525985,28.64810284,2,2,0,0.199421677,0.195026816,-2.203803023
17001,IL,Adams,12,11,-8.333333333,0.179533214,0.164046888,-8.625883616,1,2,100,0.014961101,0.029826707,99.36170847,26,29,11.53846154,0.38898863,0.432487249,11.18249126,11,5,-54.54545455,0.164572113,0.074566767,-54.6905208,41,45,9.756097561,0.613,0.670610852,9.398181399,11,11,0,0.164436804,0.163790408,-0.393096979
17003,IL,Alexander,3,2,-33.33333333,0.365586156,0.252716705,-30.87355741,0,0,0,0,0,0,3,3,0,0.365586156,0.379075057,3.689663887,1,0,-100,0.121862052,0,-100,10,8,-20,1.227,0.971109493,-20.85497208,2,2,0,0.246548323,0.24888004,0.945744151
17005,IL,Bond,5,3,-40,0.273044998,0.165718389,-39.30729713,0,0,0,0,0,0,10,10,0,0.546089996,0.552394631,1.154504778,1,1,0,0.054609,0.055239463,1.154504778,11,16,45.45454545,0.603,0.900495272,49.33586607,4,3,-25,0.219961507,0.169233373,-23.06227788
17007,IL,Boone,7,9,28.57142857,0.131673,0.166604961,26.52932776,0,1,,0,0.018511662,0,20,22,10,0.37620857,0.407256572,8.252869308,1,1,0,0.018810429,0.018511662,-1.588300629,17,25,47.05882353,0.314,0.461552663,46.991294,5,7,40,0.092778149,0.128754575,38.77683153
17009,IL,Brown,3,2,-33.33333333,0.45941807,0.30344409,-33.95033632,0,0,0,0,0,0,4,4,0,0.612557427,0.606888181,-0.925504476,0,0,0,0,0,0,7,7,0,1.065,1.009081736,-5.250541256,2,1,-50,0.304692261,0.145391102,-52.2826403
17011,IL,Bureau,4,3,-25,0.114780912,0.086457823,-24.67578316,1,1,0,0.028695228,0.028819274,0.432289115,18,16,-11.11111111,0.516514104,0.461108389,-10.72685412,1,1,0,0.028695228,0.028819274,0.432289115,26,26,0,0.744,0.743324375,-0.090809769,6,5,-16.66666667,0.172617164,0.144483616,-16.29823345
17013,IL,Calhoun,3,3,0,0.588581519,0.597728631,1.554094441,0,0,0,0,0,0,1,1,0,0.19619384,0.199242877,1.554094441,0,0,0,0,0,0,5,6,20,0.98,1.179013559,20.30750599,1,1,0,0.199044586,0.198098257,-0.475435816
17015,IL,Carroll,4,3,-25,0.252190909,0.190488285,-24.4666328,0,0,0,0,0,0,12,12,0,0.756572726,0.76195314,0.711156264,2,1,-50,0.126095454,0.063496095,-49.64442187,13,15,15.38461538,0.821,0.974848898,18.73920809,2,2,0,0.126510216,0.13190002,4.260370639
17017,IL,Cass,6,5,-16.66666667,0.440884709,0.368758758,-16.3593677,0,0,0,0,0,0,9,10,11.11111111,0.661327063,0.737517516,11.52084306,0,0,0,0,0,0,12,14,16.66666667,0.884,1.026242486,16.09077901,4,6,50,0.294637596,0.441858752,49.96686059
17019,IL,Champaign,33,31,-6.060606061,0.171006607,0.1584292,-7.354924616,3,7,133.3333333,0.015546055,0.035774335,130.1184131,75,67,-10.66666667,0.38865138,0.342411497,-11.89752186,15,13,-13.33333333,0.077730276,0.066438052,-14.52744658,123,147,19.51219512,0.635,0.731048682,15.12577667,36,36,0,0.185986919,0.17849617,-4.027567742
17021,IL,Christian,9,8,-11.11111111,0.260371463,0.233556185,-10.2988546,1,1,0,0.028930163,0.029194523,0.913788573,14,17,21.42857143,0.405022276,0.496306893,22.53817184,2,1,-50,0.057860325,0.029194523,-49.54310571,27,38,40.74074074,0.783,1.091954023,39.45772963,8,9,12.5,0.232106072,0.258138534,11.21576079
17023,IL,Clark,4,3,-25,0.237656705,0.180104461,-24.2165456,0,0,0,0,0,0,10,9,-10,0.594141762,0.540313382,-9.059854716,0,0,0,0,0,0,12,13,8.333333333,0.713,0.795837159,11.61811493,4,4,0,0.238265428,0.247509436,3.879710414
17025,IL,Clay,4,4,0,0.291864283,0.295464618,1.233564781,0,1,,0,0.073866155,0,5,5,0,0.364830354,0.369330773,1.233564781,0,0,0,0,0,0,16,17,6.25,1.162,1.230546507,5.899010966,6,6,0,0.439142209,0.437062937,-0.473484848
17027,IL,Clinton,12,11,-8.333333333,0.331345262,0.302463704,-8.716454026,0,0,0,0,0,0,25,24,-4,0.690302629,0.65992081,-4.401231852,3,4,33.33333333,0.082836315,0.109986802,32.77606687,31,34,9.677419355,0.844,0.900376039,6.679625522,8,11,37.5,0.219768145,0.289809253,31.87045526
17029,IL,Coles,5,5,0,0.095657165,0.096033804,0.393738596,2,2,0,0.038262866,0.038413522,0.393738596,24,20,-16.66666667,0.459154391,0.384135216,-16.33855117,1,5,400,0.019131433,0.096033804,401.968693,34,43,26.47058824,0.652,0.798173482,22.41924572,12,11,-8.333333333,0.230277676,0.20402107,-11.40215026
17031,IL,Cook,1460,1400,-4.109589041,0.278851483,0.264798601,-5.0395581,23,26,13.04347826,0.004392866,0.004917688,11.94715449,1296,1300,0.308641975,0.24752844,0.245884415,-0.664176187,546,459,-15.93406593,0.104282815,0.086816113,-16.74935827,3295,4174,26.676783,0.622,0.803515138,29.18249809,759,925,21.87088274,0.144387026,0.177302246,22.79652193
17033,IL,Crawford,6,5,-16.66666667,0.307660753,0.257294293,-16.37077823,0,0,0,0,0,0,7,8,14.28571429,0.358937545,0.411670869,14.69150414,2,1,-50,0.102553584,0.051458859,-49.82246694,17,15,-11.76470588,0.869,0.756925872,-12.89690774,6,3,-50,0.309039403,0.151080224,-51.11295765
17035,IL,Cumberland,2,2,0,0.185270959,0.186636805,0.737215379,0,0,0,0,0,0,5,4,-20,0.463177397,0.37327361,-19.4102277,0,1,,0,0.093318402,0,9,9,0,0.83,0.814627082,-1.852158816,3,3,0,0.277700639,0.2703677,-2.640591204
17037,IL,DeKalb,13,15,15.38461538,0.123432174,0.139751987,13.22168463,1,1,0,0.009494783,0.009316799,-1.874539983,38,39,2.631578947,0.360801739,0.363355166,0.707708965,4,3,-25,0.03797913,0.027950397,-26.40590499,36,48,33.33333333,0.339,0.456447318,34.64522666,12,12,0,0.112672882,0.114566129,1.680303218
17039,IL,De Witt,4,4,0,0.244992956,0.249469877,1.827366845,0,0,0,0,0,0,9,5,-44.44444444,0.551234152,0.311837346,-43.42924064,2,0,-100,0.122496478,0,-100,13,15,15.38461538,0.795,0.905742407,13.9298625,5,5,0,0.307276303,0.301604536,-1.845819761
17041,IL,Douglas,12,11,-8.333333333,0.616459468,0.573843184,-6.913071452,0,0,0,0,0,0,14,9,-35.71428571,0.719202712,0.46950806,-34.7182579,4,2,-50,0.205486489,0.104335124,-49.2253117,16,20,25,0.823,1.001001001,21.62831118,4,5,25,0.207114379,0.252066949,21.70422464
17043,IL,DuPage,175,172,-1.714285714,0.189609816,0.184442293,-2.725345665,8,11,37.5,0.008667877,0.011795728,36.08554476,297,308,3.703703704,0.321794944,0.330280384,2.636909182,106,84,-20.75471698,0.114849374,0.090076468,-21.56990902,282,416,47.5177305,0.303,0.453690818,49.73294338,113,145,28.31858407,0.121848386,0.157058649,28.89678228
17045,IL,Edgar,5,3,-40,0.265801924,0.162416761,-38.89556602,1,2,100,0.053160385,0.108277841,103.6814466,11,11,0,0.584764234,0.595528125,1.840723296,0,0,0,0,0,0,13,13,0,0.695,0.699827735,0.694638088,4,5,25,0.214776632,0.271842549,26.56989072
17047,IL,Edwards,3,3,0,0.459770115,0.465549348,1.25698324,0,0,0,0,0,0,4,4,0,0.61302682,0.620732464,1.25698324,0,0,0,0,0,0,10,11,10,1.538,1.636661211,6.414903194,2,2,0,0.307881773,0.302206105,-1.843457238
