FIPS,State,County,REDEMP_SNAPS12,REDEMP_SNAPS17,PCH_REDEMP_SNAPS_12_17,PCT_SNAP12,PCT_SNAP17,PCH_SNAP_12_17,PC_SNAPBEN12,PC_SNAPBEN17,PCH_PC_SNAPBEN_12_17,SNAP_PART_RATE11,SNAP_PART_RATE16,SNAP_OAPP09,SNAP_OAPP16,SNAP_CAP09,SNAP_CAP16,SNAP_BBCE09,SNAP_BBCE16,SNAP_REPORTSIMPLE09,SNAP_REPORTSIMPLE16,PCT_NSLP12,PCT_NSLP17,PCH_NSLP_12_17,PCT_FREE_LUNCH10,PCT_FREE_LUNCH15,PCT_REDUCED_LUNCH10,PCT_REDUCED_LUNCH15,PCT_SBP12,PCT_SBP17,PCH_SBP_12_17,PCT_SFSP12,PCT_SFSP17,PCH_SFSP_12_17,PC_WIC_REDEMP11,PC_WIC_REDEMP16,PCH_PC_WIC_REDEMP_11_16,REDEMP_WICS11,REDEMP_WICS16,PCH_REDEMP_WICS_11_16,PCT_WIC12,PCT_WIC17,PCH_WIC_12_17,PCT_WICINFANTCHILD14,PCT_WICINFANTCHILD16,PCH_WICINFANTCHILD_14_16,PCT_WICWOMEN14,PCT_WICWOMEN16,PCH_WICWOMEN_14_16,PCT_CACFP12,PCT_CACFP17,PCH_CACFP_12_17,FDPIR12,FDPIR15,PCH_FDPIR_12_15,FOOD_BANKS18
19083,IA,Hardin,133754.1161,95669.11581,-28.47389028,13.27255263,11.63147219,-1.641080448,14.24415302,10.05983067,-29.37571907,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,28.99757197,32.99173554,10.44051335,7.900826446,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,16.31247902,5.170779705,-68.30168915,47235.5,12685.40039,-73.14434814,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19085,IA,Harrison,76926.2248,52764.41722,-31.40906452,13.27255263,11.63147219,-1.641080448,13.88601017,10.83521938,-21.97024727,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,25.07451565,25.54432348,9.053651267,7.581648523,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,7.36060667,1.212606788,-83.52571869,21734.40039,4258.674805,-80.40583038,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19087,IA,Henry,304338.5292,214761.7965,-29.43325414,13.27255263,11.63147219,-1.641080448,18.2266922,12.59041119,-30.9232254,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,35.67599762,35.28697237,8.427635497,6.92377771,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,15.72339153,,,79552.5,33871.41797,-57.42256165,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19089,IA,Howard,89310.33203,52364.20855,-41.3682523,13.27255263,11.63147219,-1.641080448,11.48823261,6.73674345,-41.35961914,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,28.45679012,25.17053206,13.7654321,14.52933151,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,43255.5,27518.15039,-36.38230896,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19091,IA,Humboldt,105871.0781,85515.76095,-19.22651351,13.27255263,11.63147219,-1.641080448,11.21514606,8.782936096,-21.68683243,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,32.02134757,32.52299606,7.605070047,7.03022339,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,64760,17334.74023,-73.23233795,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19093,IA,Ida,121843.584,48355.72947,-60.31327388,13.27255263,11.63147219,-1.641080448,10.85001659,7.878125668,-27.39065742,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,24.48474856,29.58801498,7.419620775,9.082397004,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,41702,9090.419922,-78.20147705,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19095,IA,Iowa,89152.57534,53366.47978,-40.14028246,13.27255263,11.63147219,-1.641080448,8.705775261,6.261773109,-28.07334328,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,21.52120575,21.58684775,6.414300736,5.611150822,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,34974,8640.883789,-75.29340363,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19097,IA,Jackson,272090.0717,180752.5255,-33.56886404,13.27255263,11.63147219,-1.641080448,15.61891174,10.77489758,-31.01377487,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,29.72275951,36.64978292,9.800128949,6.548480463,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,11.0746069,4.203622818,-62.04269028,43700.39844,16299.12793,-62.70256424,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19099,IA,Jasper,198568.7287,167461.3285,-15.66581022,13.27255263,11.63147219,-1.641080448,15.77501583,11.72924709,-25.64668655,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,30,33.10704961,7.753378378,7.084421236,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,10.8137207,5.175048828,-52.14368057,39596.60156,21104.42383,-46.70142746,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19101,IA,Jefferson,288262.4438,205572.3843,-28.685686,13.27255263,11.63147219,-1.641080448,19.18869209,11.67082882,-39.17861176,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,31.70431211,27.15394038,9.486652977,7.064107799,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,219001,51082.875,-76.67459106,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19103,IA,Johnson,324153.8165,201914.3534,-37.71032665,13.27255263,11.63147219,-1.641080448,10.8139658,7.830686092,-27.587286,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,23.03880013,27.22045092,4.740789045,4.321339103,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,9.316970825,4.888483047,-47.53141022,73475.82031,35895.64453,-51.14631653,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19105,IA,Jones,165577.8436,135179.9447,-18.35867547,13.27255263,11.63147219,-1.641080448,10.50974464,8.355246544,-20.50000381,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,23.86131883,31.4171123,9.041468389,7.887700535,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,8.831766129,3.351488829,-62.0518837,26166,13690.16211,-47.67957687,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19107,IA,Keokuk,45388.27559,38647.0229,-14.85240979,13.27255263,11.63147219,-1.641080448,15.37674618,10.70291233,-30.39546776,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,27.19935432,28.60824742,7.344632768,7.560137457,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,18564.33398,6988.794922,-62.35364532,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19109,IA,Kossuth,137254.1866,84116.98429,-38.71444916,13.27255263,11.63147219,-1.641080448,8.919685364,7.150476933,-19.83487511,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,26.85370741,29.92240543,11.27254509,9.311348206,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,12.79198551,3.360358,-73.73075867,32828.5,10155.00195,-69.06650543,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19111,IA,Lee,410370.5172,288840.961,-29.61459245,13.27255263,11.63147219,-1.641080448,23.22385216,18.03226852,-22.35453224,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,36.79747584,40.72646104,7.730230724,7.508116883,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,15.59653568,5.722704411,-63.30784988,55472.19922,21910.96289,-60.50100327,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19113,IA,Linn,292836.6556,231541.8677,-20.93139186,13.27255263,11.63147219,-1.641080448,16.09718323,13.14429379,-18.34413719,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,26.32823405,30.56706652,5.894083127,5.035441658,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,12.97421265,5.21762228,-59.78467178,86836.8125,30493.01953,-64.88468933,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,1
19115,IA,Louisa,54214.12214,38855.73503,-28.32912625,13.27255263,11.63147219,-1.641080448,15.90341949,8.971149445,-43.58980942,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,43.80708805,43.39777869,11.61856047,7.034142328,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,44640.33203,17138.41016,-61.60778809,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19117,IA,Lucas,149082.2689,108872.994,-26.97119865,13.27255263,11.63147219,-1.641080448,20.32960701,13.88563347,-31.69748116,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,37.64285714,45.09803922,13.71428571,7.450980392,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,77685,86461.47656,11.29751778,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19119,IA,Lyon,53332.18,27010.38714,-49.3544289,13.27255263,11.63147219,-1.641080448,5.571148872,4.409769535,-20.84631729,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,18.08510638,19.17497733,10.53698075,6.9356301,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,8.459071159,3.476875544,-58.89766693,19779,8192.213867,-58.58125305,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19121,IA,Madison,104021.4938,106339.6882,2.228572503,13.27255263,11.63147219,-1.641080448,9.629322052,7.160848618,-25.6349659,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,22.82182695,23.48993289,7.536930962,5.09456986,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,7.223231792,,,28418,7477.886719,-73.68608856,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19123,IA,Mahaska,259170.1599,202250.7195,-21.96218901,13.27255263,11.63147219,-1.641080448,20.94032288,13.57469463,-35.17437744,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,35.16803387,36.25367767,9.473405663,7.028440667,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,17.304739,6.598302841,-61.8699646,77864.39844,29259.51367,-62.42247391,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19125,IA,Marion,157331.0246,132849.6284,-15.56043776,13.27255263,11.63147219,-1.641080448,11.39050865,8.931179047,-21.59104347,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,23.81948075,25.09437354,7.161526398,5.698364192,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,12.29133987,7.906336784,-35.67554855,40889.60156,29115.52539,-28.79479218,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19127,IA,Marshall,264867.7462,191288.6809,-27.779549,13.27255263,11.63147219,-1.641080448,20.20793152,13.84200382,-31.50212479,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,47.30894194,49.90978487,8.136742478,7.800138793,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,30.59525108,13.0065794,-57.48823929,179257.5781,86990.17188,-51.4719696,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19129,IA,Mills,108010.8256,75825.46623,-29.79827181,13.27255263,11.63147219,-1.641080448,12.70759106,9.965931892,-21.57497215,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,28.8590604,28.64440079,8.120805369,6.05108055,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,8.839509964,1.308529377,-85.19680786,33212.25,4918.435059,-85.19090271,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19131,IA,Mitchell,42014.62881,29250.20735,-30.38089786,13.27255263,11.63147219,-1.641080448,7.671241283,5.683065414,-25.91726494,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,20.125,20.63686467,8.4375,10.53276179,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,6.234426022,2.521732807,-59.55148315,16688,6709.069824,-59.79703903,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19133,IA,Monona,173262.8947,104056.135,-39.94320874,13.27255263,11.63147219,-1.641080448,14.99064827,12.90999222,-13.87969398,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,34.96458467,40.95826893,14.35930457,10.89644513,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,11.71303272,,,27051.25,7773.17334,-71.26501465,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19135,IA,Monroe,117546.6684,87889.38143,-25.23022334,13.27255263,11.63147219,-1.641080448,14.30694866,10.67558956,-25.38178635,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,28.94514768,30.6504065,11.56118143,7.886178862,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,51239.5,27257.4707,-46.80379105,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19137,IA,Montgomery,234408.1521,166876.6182,-28.80937941,13.27255263,11.63147219,-1.641080448,22.31973457,17.37035942,-22.17488289,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,38.42685371,43.55555556,9.96993988,8.666666667,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,18.92230225,4.518118858,-76.12278748,50290.75,11439.87793,-77.2525177,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19139,IA,Muscatine,305204.8185,245610.9518,-19.52586037,13.27255263,11.63147219,-1.641080448,21.74132919,15.67358494,-27.90880013,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,38.66064092,42.54415993,7.381539304,6.764343421,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,21.35873795,7.176843643,-66.39855957,101539.4453,34229.55859,-66.28939819,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19141,IA,O'Brien,97449.83117,69895.46567,-28.27543688,13.27255263,11.63147219,-1.641080448,9.355423927,7.596067905,-18.80573273,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,24.59016393,30.83832335,10.14621179,8.682634731,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,13.42643166,3.99701786,-70.23023224,23862.125,6961.306152,-70.82696533,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19143,IA,Osceola,,,,13.27255263,11.63147219,-1.641080448,7.106776237,6.810035706,-4.175458908,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,25.91240876,31.64400494,7.177615572,7.16934487,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,59776,17466.39063,-70.78025818,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19145,IA,Page,196611.8623,233671.5414,18.84915726,13.27255263,11.63147219,-1.641080448,16.87487984,13.21925926,-21.66309166,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,34.1800523,36.07115821,8.106088905,7.191521575,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,4.707558632,,56062.33203,18064.08008,-67.77857971,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19147,IA,Palo Alto,99165.96516,90135.48171,-9.106434281,13.27255263,11.63147219,-1.641080448,10.21563339,8.019870758,-21.49414063,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,24.40743113,29.38511327,11.59513133,9.514563107,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,12.09353256,1.486573935,-87.70769501,22627,3355.19751,-85.17170715,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19149,IA,Plymouth,222705.0818,149425.4027,-32.90435877,13.27255263,11.63147219,-1.641080448,7.271775246,5.967485905,-17.93632698,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,17.50488281,22.01060752,8.0078125,7.06364513,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,10.70317554,3.201407671,-70.08917999,44268.33203,13441.64355,-69.63598633,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19151,IA,Pocahontas,64900.20511,55406.09765,-14.62877882,13.27255263,11.63147219,-1.641080448,13.89861393,11.68565559,-15.92215157,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,36.30731103,44.47949527,8.302354399,11.04100946,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,20807.33398,5768.600098,-72.27612305,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19153,IA,Polk,327458.9904,251925.0693,-23.06668109,13.27255263,11.63147219,-1.641080448,19.85492516,15.77060413,-20.57081985,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,34.59127579,38.30874893,6.762333119,6.63518822,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,16.11372375,7.692660809,-52.26019287,94259.05469,47412.66406,-49.69961929,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,1
19155,IA,Pottawattamie,562568.9842,349965.8297,-37.79148166,13.27255263,11.63147219,-1.641080448,22.752388,17.41874313,-23.44213295,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,38.68535826,40.53664347,9.003115265,9.196915554,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,22.00540161,5.687000751,-74.15634155,121021.9375,29569.87695,-75.56651306,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19157,IA,Poweshiek,150353.1646,94077.84303,-37.42875764,13.27255263,11.63147219,-1.641080448,10.93443775,7.457864761,-31.79471207,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,25.93108249,24.94631353,9.641489732,7.730851825,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,12.5783844,4.193153858,-66.66381073,39609.33203,12958.94141,-67.28311157,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19159,IA,Ringgold,85548.34737,64551.98471,-24.54327092,13.27255263,11.63147219,-1.641080448,12.65990543,10.09800053,-20.23636627,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,35.34361851,37.68308921,8.976157083,8.521970706,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,21021.5,5859.22998,-72.12744141,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19161,IA,Sac,57789.87781,42328.37528,-26.75468977,13.27255263,11.63147219,-1.641080448,9.447889328,7.622831345,-19.31709671,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,27.21291866,31.74238068,12.9784689,11.78838413,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,4.673613071,1.967237115,-57.9075737,9553.799805,4825.632324,-49.48991394,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19163,IA,Scott,370317.3381,252439.6266,-31.83153997,13.27255263,11.63147219,-1.641080448,24.13886261,18.73911858,-22.36950493,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,35.89847641,40.67456765,6.824805401,5.102223495,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,16.79671669,5.669178009,-66.24829865,103650.6641,34870.10156,-66.35805511,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,1
19165,IA,Shelby,200164.1523,94378.89636,-52.84925133,13.27255263,11.63147219,-1.641080448,10.94009972,8.263100624,-24.46960449,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,22.9532898,26.17853561,8.94023104,6.820461384,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,10.2924099,,,30851.5,10060.47656,-67.39064026,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19167,IA,Sioux,117266.1181,99040.12931,-15.54241675,13.27255263,11.63147219,-1.641080448,4.851323128,3.98737812,-17.80844116,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,23.09948116,28.84184816,11.45950823,9.72928964,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,16.86717224,3.612260342,-78.58407593,71715,15787.83496,-77.98531342,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19169,IA,Story,201479.4347,137579.0928,-31.71556545,13.27255263,11.63147219,-1.641080448,9.803226471,6.148591995,-37.27991486,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,18.16765918,20.99991136,4.507558406,4.822267529,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,8.692313194,3.026211262,-65.18520355,60929.76953,22544.10938,-62.9998436,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19171,IA,Tama,114730.6645,70312.3171,-38.71532303,13.27255263,11.63147219,-1.641080448,13.48018169,10.04416275,-25.4894104,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,25.88747488,38.02552553,8.2719357,9.947447447,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,10.51510334,4.30273819,-59.08039856,46298,18492.0918,-60.05855179,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
19173,IA,Taylor,69746.316,46934.21143,-32.70725377,13.27255263,11.63147219,-1.641080448,13.08154964,10.5616703,-19.26284981,83.721,87.505,1,1,0,0,0,1,1,1,75.13951611,71.0097468,-4.129769317,41.63346614,40.13944223,10.35856574,10.25896414,17.68467508,19.4014007,1.716725619,2.110023609,3.47131538,1.36129177,,,,36120.5,7720.620117,-78.62538147,2.249519634,1.970807767,-0.278711868,24.71081734,23.85964199,-0.851175345,2.645148214,2.44378366,-0.201364554,1.265805595,1.380745084,0.114939489,0,0,0,0
